card_id,client_id,card_brand,card_type,card_number,cvv,has_chip,num_cards_issued,credit_limit,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
1353.0,963.0,Mastercard,Credit,5011729300918944.0,29.0,YES,1.0,$6500,24.0,70.0,1995.0,12.0,Female,8094 Catherine Lane,42.63,-71.32,$20458,$41714,$54541,687.0,3.0
475.0,904.0,Mastercard,Credit,5952221076870750.0,821.0,YES,2.0,$5600,32.0,66.0,1987.0,8.0,Male,41 Plum Boulevard,37.96,-76.51,$12018,$24505,$52405,759.0,1.0
2297.0,1586.0,Mastercard,Credit,5991530949395987.0,711.0,YES,1.0,$5700,43.0,65.0,1977.0,1.0,Male,2974 Grant Avenue,40.66,-73.7,$27778,$56640,$104134,672.0,4.0
6051.0,1586.0,Visa,Credit,4442371694432270.0,200.0,YES,1.0,$11800,43.0,65.0,1977.0,1.0,Male,2974 Grant Avenue,40.66,-73.7,$27778,$56640,$104134,672.0,4.0
1122.0,1586.0,Visa,Credit,4635588567901594.0,313.0,YES,2.0,$20700,43.0,65.0,1977.0,1.0,Male,2974 Grant Avenue,40.66,-73.7,$27778,$56640,$104134,672.0,4.0
1365.0,1586.0,Mastercard,Debit,5891506977538040.0,906.0,YES,2.0,$17587,43.0,65.0,1977.0,1.0,Male,2974 Grant Avenue,40.66,-73.7,$27778,$56640,$104134,672.0,4.0
5168.0,1286.0,Visa,Debit,4820798124390414.0,40.0,YES,2.0,$24651,53.0,67.0,1966.0,10.0,Female,456 Lincoln Boulevard,42.76,-78.74,$30202,$61578,$85383,602.0,2.0
5798.0,1286.0,Visa,Debit,4855497833896747.0,610.0,YES,2.0,$27727,53.0,67.0,1966.0,10.0,Female,456 Lincoln Boulevard,42.76,-78.74,$30202,$61578,$85383,602.0,2.0
5518.0,719.0,Mastercard,Debit,5866359917107313.0,102.0,YES,1.0,$21727,53.0,66.0,1966.0,11.0,Female,1959 Forest Street,42.27,-89.06,$24589,$50139,$109623,767.0,3.0
6021.0,719.0,Visa,Credit,4682446350562811.0,554.0,YES,1.0,$13900,53.0,66.0,1966.0,11.0,Female,1959 Forest Street,42.27,-89.06,$24589,$50139,$109623,767.0,3.0
4075.0,719.0,Mastercard,Credit,5206052634840458.0,923.0,YES,2.0,$10300,53.0,66.0,1966.0,11.0,Female,1959 Forest Street,42.27,-89.06,$24589,$50139,$109623,767.0,3.0
769.0,1469.0,Visa,Debit (Prepaid),4208596410593807.0,957.0,YES,1.0,$16,21.0,68.0,1998.0,12.0,Male,74 Hill Avenue,39.12,-97.7,$16990,$34646,$54205,759.0,1.0
770.0,930.0,Visa,Debit,4447933834459564.0,90.0,YES,1.0,$9146,22.0,65.0,1998.0,1.0,Male,5274 Martin Luther King Lane,32.75,-97.33,$12274,$25024,$29227,691.0,2.0
1501.0,930.0,Mastercard,Credit,5140347165185819.0,633.0,YES,2.0,$5000,22.0,65.0,1998.0,1.0,Male,5274 Martin Luther King Lane,32.75,-97.33,$12274,$25024,$29227,691.0,2.0
2761.0,1814.0,Mastercard,Debit,5333200083950497.0,47.0,YES,1.0,$17895,41.0,68.0,1979.0,1.0,Female,136 South Street,41.83,-87.68,$16114,$32856,$26535,703.0,3.0
4375.0,1814.0,Visa,Debit (Prepaid),4790335686286667.0,921.0,YES,1.0,$59,41.0,68.0,1979.0,1.0,Female,136 South Street,41.83,-87.68,$16114,$32856,$26535,703.0,3.0
1040.0,1814.0,Visa,Credit,4205377401404982.0,905.0,YES,1.0,$11800,41.0,68.0,1979.0,1.0,Female,136 South Street,41.83,-87.68,$16114,$32856,$26535,703.0,3.0
2298.0,1723.0,Mastercard,Debit (Prepaid),5000674775470352.0,358.0,YES,2.0,$74,41.0,66.0,1978.0,10.0,Female,560 Summit Street,39.16,-89.48,$17696,$36080,$80443,839.0,3.0
4099.0,1723.0,Mastercard,Debit,5261707910736288.0,104.0,YES,1.0,$13168,41.0,66.0,1978.0,10.0,Female,560 Summit Street,39.16,-89.48,$17696,$36080,$80443,839.0,3.0
2479.0,1723.0,Mastercard,Debit,5197717468385411.0,928.0,YES,1.0,$12431,41.0,66.0,1978.0,10.0,Female,560 Summit Street,39.16,-89.48,$17696,$36080,$80443,839.0,3.0
1502.0,1377.0,Mastercard,Debit,5367393978634449.0,488.0,YES,2.0,$21478,32.0,68.0,1987.0,11.0,Female,593 Washington Drive,32.91,-96.62,$14535,$29637,$56446,569.0,3.0
4598.0,1377.0,Mastercard,Debit,5132040468161147.0,792.0,YES,2.0,$4583,32.0,68.0,1987.0,11.0,Female,593 Washington Drive,32.91,-96.62,$14535,$29637,$56446,569.0,3.0
1793.0,1377.0,Visa,Debit (Prepaid),4389249731393098.0,950.0,YES,1.0,$11,32.0,68.0,1987.0,11.0,Female,593 Washington Drive,32.91,-96.62,$14535,$29637,$56446,569.0,3.0
5097.0,470.0,Visa,Credit,4050701553546410.0,644.0,YES,1.0,$5800,56.0,65.0,1964.0,2.0,Male,281 Martin Luther King Avenue,35.14,-96.49,$14004,$28553,$94214,747.0,3.0
2896.0,470.0,Mastercard,Debit,5569531561859094.0,29.0,YES,2.0,$2704,56.0,65.0,1964.0,2.0,Male,281 Martin Luther King Avenue,35.14,-96.49,$14004,$28553,$94214,747.0,3.0
3733.0,470.0,Mastercard,Debit,5926369913315413.0,982.0,NO,1.0,$7581,56.0,65.0,1964.0,2.0,Male,281 Martin Luther King Avenue,35.14,-96.49,$14004,$28553,$94214,747.0,3.0
1794.0,1804.0,Visa,Credit,4333566542239051.0,211.0,NO,1.0,$10200,18.0,65.0,2001.0,9.0,Male,1335 Norfolk Drive,41.56,-70.55,$21335,$43499,$108468,701.0,4.0
476.0,1804.0,Mastercard,Debit,5979460179212685.0,565.0,YES,1.0,$9984,18.0,65.0,2001.0,9.0,Male,1335 Norfolk Drive,41.56,-70.55,$21335,$43499,$108468,701.0,4.0
1795.0,1804.0,Visa,Debit,4970053603571619.0,864.0,YES,2.0,$2174,18.0,65.0,2001.0,9.0,Male,1335 Norfolk Drive,41.56,-70.55,$21335,$43499,$108468,701.0,4.0
771.0,1804.0,Visa,Credit,4101014748476784.0,701.0,YES,2.0,$200,18.0,65.0,2001.0,9.0,Male,1335 Norfolk Drive,41.56,-70.55,$21335,$43499,$108468,701.0,4.0
1503.0,229.0,Mastercard,Credit,5613179179990520.0,874.0,YES,2.0,$7900,35.0,57.0,1984.0,6.0,Female,47428 First Boulevard,41.8,-91.49,$29059,$59248,$173887,725.0,5.0
2683.0,229.0,Visa,Debit,4909457460257161.0,892.0,NO,1.0,$20827,35.0,57.0,1984.0,6.0,Female,47428 First Boulevard,41.8,-91.49,$29059,$59248,$173887,725.0,5.0
1504.0,229.0,Mastercard,Debit (Prepaid),5458802986531944.0,895.0,NO,1.0,$74,35.0,57.0,1984.0,6.0,Female,47428 First Boulevard,41.8,-91.49,$29059,$59248,$173887,725.0,5.0
1796.0,229.0,Visa,Debit,4492510144355977.0,858.0,YES,1.0,$52585,35.0,57.0,1984.0,6.0,Female,47428 First Boulevard,41.8,-91.49,$29059,$59248,$173887,725.0,5.0
5942.0,229.0,Visa,Credit,4704292963714441.0,871.0,NO,1.0,$16700,35.0,57.0,1984.0,6.0,Female,47428 First Boulevard,41.8,-91.49,$29059,$59248,$173887,725.0,5.0
4139.0,1512.0,Visa,Debit,4194162404761832.0,523.0,YES,2.0,$32030,44.0,65.0,1975.0,6.0,Male,6995 North Drive,39.77,-86.14,$32865,$67008,$81402,778.0,8.0
4923.0,1512.0,Mastercard,Debit (Prepaid),5040698021601971.0,796.0,YES,2.0,$64,44.0,65.0,1975.0,6.0,Male,6995 North Drive,39.77,-86.14,$32865,$67008,$81402,778.0,8.0
95.0,1512.0,Mastercard,Debit (Prepaid),5314994607311012.0,406.0,YES,1.0,$78,44.0,65.0,1975.0,6.0,Male,6995 North Drive,39.77,-86.14,$32865,$67008,$81402,778.0,8.0
2582.0,1512.0,Visa,Credit,4865864021142944.0,615.0,YES,1.0,$18500,44.0,65.0,1975.0,6.0,Male,6995 North Drive,39.77,-86.14,$32865,$67008,$81402,778.0,8.0
5049.0,1512.0,Mastercard,Debit,5008189212339000.0,644.0,YES,2.0,$26357,44.0,65.0,1975.0,6.0,Male,6995 North Drive,39.77,-86.14,$32865,$67008,$81402,778.0,8.0
5190.0,1512.0,Mastercard,Debit,5568328410834839.0,811.0,YES,1.0,$28864,44.0,65.0,1975.0,6.0,Male,6995 North Drive,39.77,-86.14,$32865,$67008,$81402,778.0,8.0
976.0,1512.0,Mastercard,Debit,5948987936502889.0,368.0,NO,2.0,$19651,44.0,65.0,1975.0,6.0,Male,6995 North Drive,39.77,-86.14,$32865,$67008,$81402,778.0,8.0
3689.0,1512.0,Mastercard,Debit,5402510129676487.0,514.0,NO,2.0,$52179,44.0,65.0,1975.0,6.0,Male,6995 North Drive,39.77,-86.14,$32865,$67008,$81402,778.0,8.0
4425.0,1543.0,Mastercard,Debit,5125741393893480.0,13.0,YES,2.0,$47709,31.0,68.0,1988.0,10.0,Female,5857 12th Avenue,34.14,-118.46,$51976,$105963,$106266,684.0,4.0
4687.0,1543.0,Visa,Debit,4134342241718161.0,354.0,YES,2.0,$54128,31.0,68.0,1988.0,10.0,Female,5857 12th Avenue,34.14,-118.46,$51976,$105963,$106266,684.0,4.0
4473.0,1543.0,Visa,Debit,4559874462694124.0,810.0,YES,2.0,$39389,31.0,68.0,1988.0,10.0,Female,5857 12th Avenue,34.14,-118.46,$51976,$105963,$106266,684.0,4.0
3864.0,1543.0,Visa,Credit,4900671019998767.0,304.0,YES,1.0,$29800,31.0,68.0,1988.0,10.0,Female,5857 12th Avenue,34.14,-118.46,$51976,$105963,$106266,684.0,4.0
424.0,147.0,Discover,Credit,6837183865208677.0,482.0,YES,1.0,$19100,30.0,66.0,1989.0,4.0,Male,4096 Sussex Avenue,32.35,-86.28,$27653,$56383,$130152,800.0,4.0
3013.0,147.0,Visa,Debit,4633730568874380.0,565.0,NO,2.0,$2819,30.0,66.0,1989.0,4.0,Male,4096 Sussex Avenue,32.35,-86.28,$27653,$56383,$130152,800.0,4.0
772.0,147.0,Visa,Credit,4341971374222434.0,255.0,YES,1.0,$12100,30.0,66.0,1989.0,4.0,Male,4096 Sussex Avenue,32.35,-86.28,$27653,$56383,$130152,800.0,4.0
2634.0,147.0,Mastercard,Credit,5890900416850846.0,152.0,YES,1.0,$18000,30.0,66.0,1989.0,4.0,Male,4096 Sussex Avenue,32.35,-86.28,$27653,$56383,$130152,800.0,4.0
1109.0,1941.0,Mastercard,Credit,5931316682508140.0,164.0,YES,2.0,$8700,38.0,78.0,1981.0,8.0,Male,2867 Federal Drive,33.14,-95.95,$18934,$38609,$27463,740.0,3.0
2940.0,1941.0,Visa,Debit (Prepaid),4704135426810723.0,251.0,YES,2.0,$30,38.0,78.0,1981.0,8.0,Male,2867 Federal Drive,33.14,-95.95,$18934,$38609,$27463,740.0,3.0
2030.0,1941.0,Mastercard,Debit,5183385831950704.0,886.0,YES,2.0,$22248,38.0,78.0,1981.0,8.0,Male,2867 Federal Drive,33.14,-95.95,$18934,$38609,$27463,740.0,3.0
2031.0,901.0,Mastercard,Debit (Prepaid),5050054589241384.0,783.0,YES,1.0,$69,48.0,66.0,1971.0,9.0,Male,96 11th Street,30.44,-87.18,$17987,$36671,$39882,850.0,3.0
3729.0,901.0,Discover,Credit,6630783814792741.0,24.0,YES,1.0,$9600,48.0,66.0,1971.0,9.0,Male,96 11th Street,30.44,-87.18,$17987,$36671,$39882,850.0,3.0
4152.0,901.0,Mastercard,Debit,5956465531203720.0,270.0,YES,2.0,$4319,48.0,66.0,1971.0,9.0,Male,96 11th Street,30.44,-87.18,$17987,$36671,$39882,850.0,3.0
773.0,191.0,Visa,Debit,4563795747354617.0,922.0,YES,1.0,$24079,28.0,65.0,1991.0,10.0,Male,654 Elm Drive,33.71,-84.53,$19550,$39860,$112825,728.0,1.0
477.0,12.0,Mastercard,Debit,5108476679203457.0,101.0,YES,2.0,$10058,18.0,63.0,2002.0,2.0,Female,345 George Avenue,38.06,-78.9,$18531,$37785,$58187,748.0,1.0
2782.0,1828.0,Visa,Debit,4054167228117852.0,695.0,YES,2.0,$974,50.0,68.0,1969.0,6.0,Male,35 Hillside Drive,41.83,-87.68,$0,$2466,$5521,711.0,2.0
3090.0,1828.0,Mastercard,Debit,5513112349725580.0,255.0,YES,2.0,$1212,50.0,68.0,1969.0,6.0,Male,35 Hillside Drive,41.83,-87.68,$0,$2466,$5521,711.0,2.0
2783.0,29.0,Visa,Credit,4794836039067049.0,764.0,YES,1.0,$2700,68.0,60.0,1951.0,8.0,Female,318 Spruce Boulevard,42.47,-70.96,$18682,$27358,$13557,665.0,2.0
3045.0,29.0,Mastercard,Debit,5345212200076229.0,387.0,YES,1.0,$16113,68.0,60.0,1951.0,8.0,Female,318 Spruce Boulevard,42.47,-70.96,$18682,$27358,$13557,665.0,2.0
4477.0,181.0,Amex,Credit,383087654646315.0,884.0,YES,2.0,$13700,26.0,65.0,1994.0,1.0,Female,118 12th Avenue,33.86,-84.68,$25025,$51024,$181184,602.0,1.0
1061.0,995.0,Visa,Debit,4754798174315610.0,932.0,NO,2.0,$19097,40.0,64.0,1979.0,5.0,Female,1752 Martin Luther King Avenue,35.46,-97.51,$49868,$101679,$307856,592.0,1.0
1505.0,1218.0,Mastercard,Debit,5358649877200807.0,384.0,YES,1.0,$12874,20.0,71.0,1999.0,6.0,Male,982 Plum Boulevard,33.92,-118.2,$13632,$27801,$0,754.0,1.0
3302.0,186.0,Visa,Credit,4219906676806338.0,998.0,YES,2.0,$8900,61.0,69.0,1958.0,11.0,Female,49 Bayview Lane,36.1,-115.02,$18897,$38536,$72299,705.0,1.0
4490.0,171.0,Mastercard,Debit (Prepaid),5648056200144957.0,793.0,YES,2.0,$46,43.0,70.0,1976.0,5.0,Female,5194 Grant Street,34.83,-82.37,$24314,$49577,$142314,694.0,3.0
3704.0,171.0,Visa,Debit,4992498548379230.0,867.0,YES,2.0,$13116,43.0,70.0,1976.0,5.0,Female,5194 Grant Street,34.83,-82.37,$24314,$49577,$142314,694.0,3.0
1239.0,171.0,Visa,Debit,4548390986370918.0,555.0,YES,2.0,$21022,43.0,70.0,1976.0,5.0,Female,5194 Grant Street,34.83,-82.37,$24314,$49577,$142314,694.0,3.0
774.0,1401.0,Visa,Credit,4495570113367071.0,844.0,NO,1.0,$13200,24.0,71.0,1995.0,11.0,Male,9713 Fourth Lane,36.81,-119.75,$17985,$36672,$49660,739.0,2.0
1506.0,1401.0,Mastercard,Debit,5949620157170510.0,513.0,YES,1.0,$12569,24.0,71.0,1995.0,11.0,Male,9713 Fourth Lane,36.81,-119.75,$17985,$36672,$49660,739.0,2.0
2911.0,1314.0,Visa,Credit,4459121196885642.0,455.0,YES,2.0,$10100,43.0,70.0,1976.0,11.0,Male,857 Jefferson Avenue,29.7,-98.11,$19325,$39404,$71859,723.0,5.0
1081.0,1314.0,Mastercard,Debit,5287025690873732.0,649.0,YES,2.0,$15714,43.0,70.0,1976.0,11.0,Male,857 Jefferson Avenue,29.7,-98.11,$19325,$39404,$71859,723.0,5.0
2359.0,1314.0,Visa,Credit,4333294773814550.0,973.0,YES,1.0,$15000,43.0,70.0,1976.0,11.0,Male,857 Jefferson Avenue,29.7,-98.11,$19325,$39404,$71859,723.0,5.0
1140.0,1314.0,Mastercard,Debit,5283924863850626.0,447.0,NO,2.0,$14664,43.0,70.0,1976.0,11.0,Male,857 Jefferson Avenue,29.7,-98.11,$19325,$39404,$71859,723.0,5.0
3162.0,1314.0,Mastercard,Debit,5946312773938308.0,291.0,YES,1.0,$12605,43.0,70.0,1976.0,11.0,Male,857 Jefferson Avenue,29.7,-98.11,$19325,$39404,$71859,723.0,5.0
5455.0,1560.0,Mastercard,Credit,5544000819929578.0,107.0,YES,2.0,$500,61.0,60.0,1958.0,5.0,Female,1861 Fourth Boulevard,42.61,-94.14,$18849,$18452,$16827,741.0,6.0
2767.0,1560.0,Mastercard,Debit,5489055781970216.0,833.0,YES,1.0,$15492,61.0,60.0,1958.0,5.0,Female,1861 Fourth Boulevard,42.61,-94.14,$18849,$18452,$16827,741.0,6.0
2528.0,1560.0,Mastercard,Credit,5228090830138310.0,545.0,YES,2.0,$12800,61.0,60.0,1958.0,5.0,Female,1861 Fourth Boulevard,42.61,-94.14,$18849,$18452,$16827,741.0,6.0
1507.0,1560.0,Mastercard,Credit,5308155941746073.0,627.0,YES,2.0,$3300,61.0,60.0,1958.0,5.0,Female,1861 Fourth Boulevard,42.61,-94.14,$18849,$18452,$16827,741.0,6.0
5769.0,1560.0,Discover,Credit,6426640903869188.0,662.0,YES,1.0,$15500,61.0,60.0,1958.0,5.0,Female,1861 Fourth Boulevard,42.61,-94.14,$18849,$18452,$16827,741.0,6.0
2501.0,1560.0,Amex,Credit,363302965648730.0,838.0,YES,2.0,$4100,61.0,60.0,1958.0,5.0,Female,1861 Fourth Boulevard,42.61,-94.14,$18849,$18452,$16827,741.0,6.0
2635.0,613.0,Mastercard,Debit,5946607095736678.0,861.0,YES,2.0,$18764,39.0,69.0,1980.0,9.0,Female,7549 Fourth Lane,41.87,-88.01,$27741,$56562,$111495,712.0,4.0
775.0,613.0,Visa,Debit,4168053621668614.0,790.0,YES,2.0,$33302,39.0,69.0,1980.0,9.0,Female,7549 Fourth Lane,41.87,-88.01,$27741,$56562,$111495,712.0,4.0
3799.0,613.0,Amex,Credit,312433752932924.0,697.0,YES,1.0,$12600,39.0,69.0,1980.0,9.0,Female,7549 Fourth Lane,41.87,-88.01,$27741,$56562,$111495,712.0,4.0
1191.0,613.0,Visa,Debit,4102523265404423.0,669.0,YES,1.0,$28320,39.0,69.0,1980.0,9.0,Female,7549 Fourth Lane,41.87,-88.01,$27741,$56562,$111495,712.0,4.0
2176.0,346.0,Mastercard,Debit,5594299457198901.0,782.0,YES,2.0,$2883,90.0,74.0,1929.0,11.0,Female,495 Ocean View Lane,34.43,-119.68,$25249,$48580,$1785,687.0,7.0
2440.0,346.0,Mastercard,Debit,5100015130200657.0,189.0,YES,2.0,$28886,90.0,74.0,1929.0,11.0,Female,495 Ocean View Lane,34.43,-119.68,$25249,$48580,$1785,687.0,7.0
192.0,346.0,Discover,Credit,6690095408585366.0,162.0,YES,1.0,$14400,90.0,74.0,1929.0,11.0,Female,495 Ocean View Lane,34.43,-119.68,$25249,$48580,$1785,687.0,7.0
3379.0,346.0,Mastercard,Debit (Prepaid),5511433440463506.0,463.0,NO,2.0,$86,90.0,74.0,1929.0,11.0,Female,495 Ocean View Lane,34.43,-119.68,$25249,$48580,$1785,687.0,7.0
5927.0,346.0,Mastercard,Credit,5117389461118602.0,711.0,NO,1.0,$11800,90.0,74.0,1929.0,11.0,Female,495 Ocean View Lane,34.43,-119.68,$25249,$48580,$1785,687.0,7.0
4115.0,346.0,Mastercard,Credit,5279878979919017.0,249.0,YES,2.0,$18900,90.0,74.0,1929.0,11.0,Female,495 Ocean View Lane,34.43,-119.68,$25249,$48580,$1785,687.0,7.0
2778.0,346.0,Mastercard,Debit,5447315840545678.0,843.0,YES,1.0,$37318,90.0,74.0,1929.0,11.0,Female,495 Ocean View Lane,34.43,-119.68,$25249,$48580,$1785,687.0,7.0
5256.0,812.0,Discover,Credit,6107025095995916.0,870.0,YES,1.0,$2400,41.0,67.0,1978.0,4.0,Female,6946 Park Drive,42.78,-72.48,$20338,$41469,$119423,659.0,1.0
4862.0,13.0,Visa,Credit,4846797588329543.0,143.0,NO,2.0,$3500,52.0,61.0,1967.0,6.0,Female,4222 Ocean View Drive,37.89,-85.96,$15879,$32378,$65919,588.0,4.0
2109.0,13.0,Mastercard,Credit,5506489220180458.0,413.0,YES,1.0,$10400,52.0,61.0,1967.0,6.0,Female,4222 Ocean View Drive,37.89,-85.96,$15879,$32378,$65919,588.0,4.0
2941.0,13.0,Visa,Debit,4066959047815431.0,283.0,YES,1.0,$10629,52.0,61.0,1967.0,6.0,Female,4222 Ocean View Drive,37.89,-85.96,$15879,$32378,$65919,588.0,4.0
4270.0,13.0,Visa,Debit (Prepaid),4191204010061938.0,495.0,YES,2.0,$64,52.0,61.0,1967.0,6.0,Female,4222 Ocean View Drive,37.89,-85.96,$15879,$32378,$65919,588.0,4.0
4165.0,602.0,Visa,Debit,4789489264488970.0,994.0,YES,1.0,$13361,57.0,67.0,1963.0,1.0,Male,46 South Street,36.34,-79.67,$16888,$34437,$0,681.0,4.0
6084.0,602.0,Mastercard,Debit,5931695374662431.0,894.0,YES,1.0,$24739,57.0,67.0,1963.0,1.0,Male,46 South Street,36.34,-79.67,$16888,$34437,$0,681.0,4.0
5979.0,602.0,Visa,Debit,4355941830927575.0,502.0,YES,2.0,$12978,57.0,67.0,1963.0,1.0,Male,46 South Street,36.34,-79.67,$16888,$34437,$0,681.0,4.0
3982.0,602.0,Visa,Credit,4509798381757686.0,529.0,YES,1.0,$9500,57.0,67.0,1963.0,1.0,Male,46 South Street,36.34,-79.67,$16888,$34437,$0,681.0,4.0
346.0,657.0,Mastercard,Debit,5507324126094429.0,373.0,YES,1.0,$15331,83.0,68.0,1936.0,11.0,Female,2780 Martin Luther King Drive,44.45,-95.78,$20697,$33897,$533,705.0,4.0
2420.0,657.0,Visa,Debit,4368582518967057.0,578.0,YES,1.0,$16725,83.0,68.0,1936.0,11.0,Female,2780 Martin Luther King Drive,44.45,-95.78,$20697,$33897,$533,705.0,4.0
4013.0,657.0,Visa,Debit,4634300017755186.0,37.0,YES,1.0,$22861,83.0,68.0,1936.0,11.0,Female,2780 Martin Luther King Drive,44.45,-95.78,$20697,$33897,$533,705.0,4.0
4662.0,657.0,Mastercard,Debit,5220530694931902.0,201.0,YES,1.0,$24186,83.0,68.0,1936.0,11.0,Female,2780 Martin Luther King Drive,44.45,-95.78,$20697,$33897,$533,705.0,4.0
155.0,909.0,Mastercard,Debit (Prepaid),5237569453908018.0,599.0,YES,2.0,$21,38.0,64.0,1981.0,5.0,Male,215 Ocean View Drive,47.11,-122.76,$24044,$49023,$66148,583.0,5.0
3719.0,909.0,Visa,Debit,4275115874708969.0,740.0,YES,2.0,$32075,38.0,64.0,1981.0,5.0,Male,215 Ocean View Drive,47.11,-122.76,$24044,$49023,$66148,583.0,5.0
4663.0,909.0,Mastercard,Debit,5275728896235468.0,479.0,YES,2.0,$3934,38.0,64.0,1981.0,5.0,Male,215 Ocean View Drive,47.11,-122.76,$24044,$49023,$66148,583.0,5.0
5232.0,909.0,Mastercard,Debit,5829712075231650.0,538.0,YES,1.0,$5204,38.0,64.0,1981.0,5.0,Male,215 Ocean View Drive,47.11,-122.76,$24044,$49023,$66148,583.0,5.0
2583.0,909.0,Visa,Debit,4276711504175400.0,793.0,YES,2.0,$11239,38.0,64.0,1981.0,5.0,Male,215 Ocean View Drive,47.11,-122.76,$24044,$49023,$66148,583.0,5.0
1508.0,183.0,Mastercard,Credit,5445140227910187.0,611.0,YES,1.0,$11200,24.0,65.0,1995.0,12.0,Female,84 Second Lane,41.83,-87.68,$18937,$38609,$39867,798.0,3.0
1797.0,183.0,Visa,Debit,4215026986628626.0,544.0,YES,2.0,$10430,24.0,65.0,1995.0,12.0,Female,84 Second Lane,41.83,-87.68,$18937,$38609,$39867,798.0,3.0
1798.0,183.0,Visa,Credit,4194820728333907.0,521.0,YES,1.0,$9400,24.0,65.0,1995.0,12.0,Female,84 Second Lane,41.83,-87.68,$18937,$38609,$39867,798.0,3.0
478.0,1792.0,Mastercard,Debit,5988371080858837.0,648.0,NO,2.0,$18296,18.0,68.0,2001.0,11.0,Female,1987 Hillside Lane,44.02,-72.23,$15062,$30712,$38054,723.0,2.0
1440.0,1792.0,Discover,Credit,6347540441639617.0,277.0,YES,2.0,$4300,18.0,68.0,2001.0,11.0,Female,1987 Hillside Lane,44.02,-72.23,$15062,$30712,$38054,723.0,2.0
5744.0,1599.0,Visa,Credit,4215168783347299.0,152.0,YES,2.0,$7500,22.0,68.0,1997.0,7.0,Male,71 Madison Street,31.84,-106.43,$16011,$32645,$59851,790.0,3.0
776.0,1599.0,Visa,Debit,4435064478746639.0,229.0,YES,1.0,$22811,22.0,68.0,1997.0,7.0,Male,71 Madison Street,31.84,-106.43,$16011,$32645,$59851,790.0,3.0
777.0,1599.0,Visa,Debit,4150139913418045.0,502.0,YES,1.0,$9865,22.0,68.0,1997.0,7.0,Male,71 Madison Street,31.84,-106.43,$16011,$32645,$59851,790.0,3.0
44.0,1267.0,Visa,Debit,4194403279790054.0,282.0,YES,2.0,$27584,81.0,65.0,1938.0,10.0,Female,9574 Ocean Drive,47.83,-122.32,$28248,$31912,$2182,630.0,4.0
4299.0,1267.0,Visa,Debit (Prepaid),4368130002871913.0,624.0,YES,1.0,$50,81.0,65.0,1938.0,10.0,Female,9574 Ocean Drive,47.83,-122.32,$28248,$31912,$2182,630.0,4.0
3926.0,1267.0,Mastercard,Debit,5781287562576118.0,834.0,YES,2.0,$23152,81.0,65.0,1938.0,10.0,Female,9574 Ocean Drive,47.83,-122.32,$28248,$31912,$2182,630.0,4.0
3802.0,1267.0,Mastercard,Debit,5835780437577400.0,844.0,YES,2.0,$11108,81.0,65.0,1938.0,10.0,Female,9574 Ocean Drive,47.83,-122.32,$28248,$31912,$2182,630.0,4.0
1509.0,411.0,Mastercard,Debit,5350446523909333.0,611.0,YES,1.0,$37192,30.0,67.0,1990.0,1.0,Male,649 Sussex Street,43.97,-75.91,$18401,$37521,$65701,775.0,2.0
4832.0,411.0,Mastercard,Debit (Prepaid),5533776724641365.0,834.0,YES,2.0,$59,30.0,67.0,1990.0,1.0,Male,649 Sussex Street,43.97,-75.91,$18401,$37521,$65701,775.0,2.0
5021.0,350.0,Mastercard,Debit,5428371634860438.0,574.0,YES,2.0,$24413,62.0,70.0,1957.0,8.0,Female,102 Seventh Avenue,39.14,-76.77,$28673,$58463,$141151,737.0,4.0
3709.0,350.0,Mastercard,Debit,5506289501829438.0,366.0,YES,1.0,$27491,62.0,70.0,1957.0,8.0,Female,102 Seventh Avenue,39.14,-76.77,$28673,$58463,$141151,737.0,4.0
2865.0,350.0,Visa,Credit,4482149609303331.0,969.0,YES,2.0,$12100,62.0,70.0,1957.0,8.0,Female,102 Seventh Avenue,39.14,-76.77,$28673,$58463,$141151,737.0,4.0
3623.0,350.0,Visa,Debit,4879859310850635.0,878.0,YES,2.0,$19256,62.0,70.0,1957.0,8.0,Female,102 Seventh Avenue,39.14,-76.77,$28673,$58463,$141151,737.0,4.0
479.0,1323.0,Mastercard,Debit,5054119105173352.0,774.0,YES,1.0,$12053,36.0,68.0,1983.0,3.0,Female,28 Second Boulevard,32.34,-108.7,$15407,$31414,$42233,719.0,4.0
318.0,1323.0,Visa,Credit,4498891346944005.0,734.0,YES,2.0,$8700,36.0,68.0,1983.0,3.0,Female,28 Second Boulevard,32.34,-108.7,$15407,$31414,$42233,719.0,4.0
3993.0,1323.0,Mastercard,Debit,5376527370326171.0,565.0,YES,1.0,$19267,36.0,68.0,1983.0,3.0,Female,28 Second Boulevard,32.34,-108.7,$15407,$31414,$42233,719.0,4.0
2980.0,1323.0,Visa,Debit,4007252024868251.0,524.0,YES,1.0,$14074,36.0,68.0,1983.0,3.0,Female,28 Second Boulevard,32.34,-108.7,$15407,$31414,$42233,719.0,4.0
1799.0,934.0,Visa,Credit,4159426139130545.0,640.0,YES,2.0,$0,32.0,63.0,1987.0,12.0,Female,2017 Ninth Drive,42.38,-76.39,$20159,$41106,$106963,762.0,3.0
1800.0,934.0,Visa,Credit,4920574801884077.0,378.0,NO,1.0,$12300,32.0,63.0,1987.0,12.0,Female,2017 Ninth Drive,42.38,-76.39,$20159,$41106,$106963,762.0,3.0
